Province,Stakeholder,District,Product,Reporting Rate,Consumption,AMC,SOH Dist,Rrate,Total HF,SOF lvl,SOH Field
Khyber Pakhtunkhwa,PWD,Lower Dir,Multiload,01-09-17,0,4.67,0,3,70,0,0
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-01-17,84,152.33,0,6,35,540,540
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-02-17,80,123.33,0,6,35,460,460
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-03-17,40,68,0,6,35,420,420
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-04-17,30,50,0,6,35,390,390
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-05-17,30,33.33,0,6,35,360,360
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-06-17,30,30,0,3,70,330,330
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-07-17,40,33.33,0,3,70,290,290
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-08-17,0,33.33,0,3,70,290,290
Khyber Pakhtunkhwa,PWD,Lower Dir,POP,01-09-17,30,33.33,0,3,70,260,260
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-01-17,0,97.33,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-02-17,0,97.33,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-03-17,0,97.33,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-04-17,0,97.33,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-05-17,0,97.33,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-06-17,0,97.33,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-07-17,0,97.33,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,2-Month Inj,01-08-17,0,97.33,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,3 Month Inj.- Sayana Press,01-07-17,65,65,0,1,82,135,135
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-01-17,2420,2406.67,4050,5,41,9209,5159
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-02-17,2672,2492.33,4025,5,41,8988,4963
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-03-17,2468,2520,725,5,41,6438,5713
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-04-17,2566,2568.67,50,5,41,3872,3822
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-05-17,2502,2512,0,5,41,1370,1370
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-06-17,1177,2081.67,0,5,41,193,193
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-07-17,1782,1820.33,7800,2,82,12011,4211
Khyber Pakhtunkhwa,PWD,Malakand,3-Month Inj,01-08-17,2583,1847.33,17100,2,82,21428,4328
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-01-17,2065,1905.33,285,5,41,4293,4008
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-02-17,2019,1972.33,4320,5,41,6594,2274
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-03-17,1835,1973,540,5,41,4759,4219
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-04-17,1792,1882,120,5,41,2967,2847
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-05-17,1661,1762.67,100,5,41,1286,1186
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-06-17,1186,1546.33,100,5,41,100,0
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-07-17,1487,1444.67,6850,2,82,7973,1123
Khyber Pakhtunkhwa,PWD,Malakand,COC,01-08-17,1933,1535.33,12490,2,82,15400,2910
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-01-17,56460,59930,3400,5,41,44010,40610
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-02-17,33490,49563.33,261400,5,41,268520,7120
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-03-17,58740,49563.33,131800,5,41,209780,77980
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-04-17,63390,51873.33,33800,5,41,146390,112590
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-05-17,60540,60890,8300,5,41,85850,77550
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-06-17,60330,61420,8300,5,41,25520,17220
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-07-17,54220,58363.33,200300,2,82,250300,50000
Khyber Pakhtunkhwa,PWD,Malakand,Condom,01-08-17,66110,60220,218200,2,82,319190,100990
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-01-17,238,238.67,430,5,41,1173,743
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-02-17,247,241,227,5,41,900,673
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-03-17,242,242.33,0,5,41,703,703
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-04-17,255,248,0,5,41,448,448
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-05-17,174,223.67,0,5,41,274,274
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-06-17,57,162,0,5,41,217,217
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-07-17,183,138,470,2,82,954,484
Khyber Pakhtunkhwa,PWD,Malakand,Copper-T-380A,01-08-17,240,160,200,2,82,714,514
Khyber Pakhtunkhwa,PWD,Malakand,Disposable Syringes 5ml,01-07-17,0,0,0,1,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-01-17,16,14.33,0,5,41,104,104
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-02-17,15,14.33,0,5,41,89,89
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-03-17,11,14,0,5,41,78,78
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-04-17,15,13.67,0,5,41,63,63
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-05-17,15,13.67,0,5,41,48,48
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-06-17,15,15,0,5,41,33,33
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-07-17,15,15,0,2,82,18,18
Khyber Pakhtunkhwa,PWD,Malakand,ECP,01-08-17,18,16,400,2,82,400,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-01-17,8,12,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-02-17,0,12,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-03-17,0,12,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-04-17,0,12,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-05-17,0,12,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-06-17,0,12,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-07-17,0,12,0,1,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Female,01-08-17,14,11.67,0,1,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-01-17,0,6,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-02-17,0,6,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-03-17,0,6,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-04-17,0,6,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-05-17,0,6,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-06-17,0,6,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-07-17,0,6,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Implanon,01-08-17,0,6,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-01-17,0,0,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-02-17,0,0,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-03-17,0,0,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-04-17,0,0,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-05-17,0,0,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-06-17,0,0,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-07-17,5,5,0,2,82,45,45
Khyber Pakhtunkhwa,PWD,Malakand,Jadelle,01-08-17,2,3.5,0,2,82,43,43
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-01-17,0,0,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-02-17,0,0,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-03-17,0,0,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-04-17,0,0,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-05-17,0,0,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-06-17,0,0,0,2,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-07-17,0,0,0,1,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Male,01-08-17,0,0,0,1,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-01-17,0,7,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-02-17,0,7,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-03-17,0,7,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-04-17,0,7,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-05-17,0,7,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-06-17,0,7,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-07-17,0,7,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,Multiload,01-08-17,0,7,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-01-17,0,195,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-02-17,0,195,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-03-17,0,195,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-04-17,0,195,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-05-17,0,195,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-06-17,0,195,0,5,41,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-07-17,0,195,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Malakand,POP,01-08-17,0,195,0,2,82,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-01-17,0,8,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-02-17,0,8,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-03-17,0,8,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-04-17,0,8,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-05-17,0,8,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-06-17,0,8,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-07-17,0,8,0,2,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-08-17,0,8,0,2,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,2-Month Inj,01-09-17,0,8,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,3 Month Inj.- Sayana Press,01-07-17,0,0,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-01-17,3041,3043.33,10781,4,46,15383,4602
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-02-17,3065,3048.67,7081,4,46,12318,5237
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-03-17,3121,3075.67,3281,4,46,9197,5916
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-04-17,3597,3261,781,4,46,5600,4819
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-05-17,3841,3519.67,6381,4,46,10959,4578
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-06-17,3638,3692,2781,4,46,7321,4540
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-07-17,3138,3539,381,2,92,4166,3785
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-08-17,3117,3297.67,11181,2,92,15449,4268
Khyber Pakhtunkhwa,PWD,Mansehra,3-Month Inj,01-09-17,304,2186.33,0,1,92,447,447
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-01-17,5100,5263.67,19220,4,46,25801,6581
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-02-17,5038,5197,12020,4,46,20763,8743
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-03-17,5325,5154.33,6820,4,46,15438,8618
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-04-17,5554,5305.67,2420,4,46,9884,7464
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-05-17,5871,5583.33,11840,4,46,19133,7293
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-06-17,5837,5754,5240,4,46,13296,8056
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-07-17,5528,5745.33,2140,2,92,7768,5628
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-08-17,5614,5659.67,16420,2,92,23034,6614
Khyber Pakhtunkhwa,PWD,Mansehra,COC,01-09-17,552,3898,0,1,92,875,875
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-01-17,62460,63880,220715,4,46,313006,92291
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-02-17,62016,63172,141715,4,46,250990,109275
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-03-17,65910,63462,67715,4,46,185080,117365
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-04-17,70270,66065.33,15715,4,46,114810,99095
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-05-17,70840,69006.67,133215,4,46,238970,105755
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-06-17,68710,69940,64215,4,46,170260,106045
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-07-17,68550,69366.67,19215,2,92,101710,82495
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-08-17,67010,68090,49215,2,92,136700,87485
Khyber Pakhtunkhwa,PWD,Mansehra,Condom,01-09-17,6280,47280,0,1,92,6250,6250
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-01-17,2058,2079.33,190,4,46,3505,3315
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-02-17,1845,1998,80,4,46,1660,1580
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-03-17,1610,1837.67,80,4,46,710,630
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-04-17,1026,1493.67,60,4,46,284,224
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-05-17,129,921.67,60,4,46,155,95
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-06-17,8,387.67,0,4,46,147,147
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-07-17,1643,593.33,2500,2,92,4504,2004
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-08-17,1865,1172,1030,2,92,2639,1609
Khyber Pakhtunkhwa,PWD,Mansehra,Copper-T-380A,01-09-17,149,1219,0,1,92,38,38
Khyber Pakhtunkhwa,PWD,Mansehra,Disposable Syringes 5ml,01-07-17,0,0,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-01-17,10,9.67,0,4,46,251,251
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-02-17,11,8.33,0,4,46,240,240
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-03-17,10,10.33,0,4,46,230,230
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-04-17,0,10.33,0,4,46,230,230
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-05-17,0,10.33,0,4,46,230,230
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-06-17,0,10.33,0,4,46,230,230
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-07-17,26,15.67,0,2,92,204,204
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-08-17,0,15.67,460,2,92,664,204
Khyber Pakhtunkhwa,PWD,Mansehra,ECP,01-09-17,0,15.67,0,1,92,6,6
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-01-17,17,26.67,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-02-17,24,27.67,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-03-17,42,27.67,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-04-17,38,34.67,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-05-17,20,33.33,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-06-17,0,33.33,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-07-17,23,27,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-08-17,20,21,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Female,01-09-17,2,15,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-01-17,0,6.67,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-02-17,0,6.67,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-03-17,0,6.67,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-04-17,0,6.67,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-05-17,4,5,200,4,46,296,96
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-06-17,0,5,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-07-17,0,5,0,2,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-08-17,0,5,0,2,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Implanon,01-09-17,0,5,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-01-17,0,0,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-02-17,0,0,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-03-17,0,0,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-04-17,0,0,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-05-17,0,0,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-06-17,1,1,200,4,46,295,95
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-07-17,6,3.5,200,2,92,289,89
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-08-17,2,3,200,2,92,287,87
Khyber Pakhtunkhwa,PWD,Mansehra,Jadelle,01-09-17,0,3,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-01-17,0,4,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-02-17,0,4,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-03-17,0,4,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-04-17,0,4,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-05-17,0,4,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-06-17,0,4,0,2,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-07-17,1,2.5,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-08-17,0,2.5,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Male,01-09-17,0,2.5,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-01-17,0,100,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-02-17,0,100,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-03-17,0,100,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-04-17,0,100,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-05-17,0,100,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-06-17,0,100,0,4,46,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-07-17,0,100,0,2,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-08-17,0,100,0,2,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,Multiload,01-09-17,0,100,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-01-17,0,55.33,0,4,46,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-02-17,0,55.33,0,4,46,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-03-17,0,55.33,0,4,46,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-04-17,0,55.33,0,4,46,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-05-17,0,55.33,0,4,46,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-06-17,0,55.33,0,4,46,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-07-17,0,55.33,0,2,92,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-08-17,0,55.33,0,2,92,91,91
Khyber Pakhtunkhwa,PWD,Mansehra,POP,01-09-17,0,55.33,0,1,92,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-01-17,0,63,0,4,55,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-02-17,0,63,0,4,55,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-03-17,0,63,0,4,55,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-04-17,0,63,0,4,55,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-05-17,0,63,0,4,55,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-06-17,0,63,0,4,55,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-07-17,0,63,0,2,110,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-08-17,0,63,0,2,110,0,0
Khyber Pakhtunkhwa,PWD,Mardan,2-Month Inj,01-09-17,0,63,0,1,110,0,0
Khyber Pakhtunkhwa,PWD,Mardan,3 Month Inj.- Sayana Press,01-07-17,0,0,0,1,110,0,0
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-01-17,2063,2031.67,6800,4,55,9505,2705
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-02-17,2239,2096.33,4125,4,55,7266,3141
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-03-17,2259,2187,1950,4,55,5007,3057
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-04-17,2274,2257.33,8000,4,55,10728,2728
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-05-17,2385,2306,5675,4,55,8343,2668
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-06-17,2126,2261.67,3775,4,55,6137,2362
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-07-17,2510,2340.33,1525,2,110,3627,2102
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-08-17,2555,2397,5900,2,110,8272,2372
Khyber Pakhtunkhwa,PWD,Mardan,3-Month Inj,01-09-17,1763,2276,0,1,110,2805,2805
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-01-17,3099,2965.33,10080,4,55,13466,3386
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-02-17,3024,3022.67,6640,4,55,10442,3802
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-03-17,3528,3217,2700,4,55,6914,4214
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-04-17,3432,3328,12240,4,55,15722,3482
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-05-17,3222,3394,9090,4,55,12500,3410
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-06-17,3296,3316.67,5950,4,55,9184,3234
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-07-17,3540,3352.67,2040,2,110,5644,3604
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-08-17,4051,3629,8120,2,110,11673,3553
Khyber Pakhtunkhwa,PWD,Mardan,COC,01-09-17,2836,3475.67,0,1,110,3567,3567
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-01-17,67742,69030.33,222000,4,55,333417,111417
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-02-17,70958,69840,152200,4,55,262459,110259
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-03-17,81265,73321.67,79900,4,55,181194,101294
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-04-17,78568,76930.33,266000,4,55,357626,91626
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-05-17,72694,77509,190000,4,55,285232,95232
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-06-17,64200,71820.67,126000,4,55,221032,95032
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-07-17,76626,71173.33,49500,2,110,144406,94906
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-08-17,86812,75879.33,54700,2,110,141594,86894
Khyber Pakhtunkhwa,PWD,Mardan,Condom,01-09-17,43358,68932,0,1,110,55862,55862
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-01-17,645,607.33,2230,4,55,2798,568
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-02-17,647,635.67,1570,4,55,2151,581
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-03-17,673,655,985,4,55,1478,493
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-04-17,681,667,450,4,55,802,352
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-05-17,501,618.33,5,4,55,301,296
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-06-17,145,442.33,5,4,55,151,146
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-07-17,188,278,2295,2,110,2363,68
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-08-17,615,316,1320,2,110,1748,428
Khyber Pakhtunkhwa,PWD,Mardan,Copper-T-380A,01-09-17,502,435,0,1,110,487,487
Khyber Pakhtunkhwa,PWD,Mardan,Disposable Syringes 5ml,01-07-17,0,0,0,1,110,0,0
Khyber Pakhtunkhwa,PWD,Mardan,ECP,01-01-17,50,26.67,0,4,55,65,65
